EpochIndex,EpochT,PrnSatellitesIndex,Pseudorange,Snr,SatPosX,SatPosY,SatPosZ,SatSystem,rec_bias,cov
15,1.56704324304091e+18,114,36922326.5650307,26,-2188270.54118283,32048325.3025056,-2167529.79934527,4,0.000362386062951677,0.866977005456
15,1.56704324304091e+18,132,21891562.7378679,43,-12388368.4752379,9647929.09691801,17572880.1498845,4,0.000362386062951677,0.6357829696
15,1.56704324304091e+18,133,25394289.4249358,21,-16129525.3495286,-10307017.9496885,24444323.7728183,4,0.000362386062951677,1.9127719809
15,1.56704324304091e+18,135,22776139.7382613,36,-874839.53732956,18238479.4731419,1820430.18824303,4,0.000362386062951677,0.847988664769
16,1.56704324406799e+18,1,21841727.1590623,21,-13371203.5275451,12318313.3270347,-5260512.51232211,1,0.000362954695933706,1.0459766529
16,1.56704324406799e+18,4,23712948.0869493,11,-3513009.74844767,12601259.5902125,-12610242.1614864,1,0.000362954695933706,-1
16,1.56704324406799e+18,7,21209376.5053272,36,-1130583.87981116,10407530.5536983,18974678.2479716,1,0.000362954695933706,0.707721752644
16,1.56704324406799e+18,8,21156692.3589403,17,-9492919.53957286,5040549.08788506,21506752.6454264,1,0.000362954695933706,0.722647907569
16,1.56704324406799e+18,9,22993297.5223618,21,5837676.06430381,15788269.2037958,-3096985.92681325,1,0.000362954695933706,1.4700592516
16,1.56704324406799e+18,16,24284766.1797212,22,-25084044.147299,-9535227.82892596,11358274.085228,1,0.000362954695933706,2.4340368196
16,1.56704324406799e+18,21,20717814.4212619,24,-17294097.6999208,10289129.2848878,4323883.83099508,1,0.000362954695933706,0.736912366096
16,1.56704324406799e+18,27,23269333.7354073,14,-15055895.8049018,-7163148.91270832,23263771.7665813,1,0.000362954695933706,-1
16,1.56704324406799e+18,107,37422054.4034402,27,4089408.74481086,32233557.1622316,103342.474138569,4,0.000362954695933706,0.922932961636
16,1.56704324406799e+18,112,36982353.6056278,19,-14844201.088048,13108971.5771908,34063943.5698224,4,0.000362954695933706,0.711561418681
16,1.56704324406799e+18,113,38376937.1491138,34,-26125197.5436922,19832815.4338764,-14427353.7910239,4,0.000362954695933706,1.2733768336
16,1.56704324406799e+18,132,21891935.7402053,29,-12388358.0112346,9646085.51071356,17575105.0235352,4,0.000362954695933706,0.6356235076
16,1.56704324406799e+18,133,25395025.6930504,20,-16129394.5267268,-10309637.036979,24444345.2756145,4,0.000362954695933706,1.9130762596
17,1.56704324506967e+18,1,21841299.9207523,21,-13371912.0506663,12318797.9498281,-5257409.42797223,1,0.000363499075824438,1.0455676009
17,1.56704324506967e+18,7,21209110.477391,26,-1132158.5782292,10409047.2675146,18972787.004488,1,0.000363499075824438,0.707481172161
17,1.56704324506967e+18,8,21157222.0272358,18,-9493934.10243286,5038206.72641779,21508042.3473012,1,0.000363499075824438,0.722523800196
17,1.56704324506967e+18,9,22993845.97108,28,5837190.56880338,15787840.0542248,-3100066.58579505,1,0.000363499075824438,1.4701077504
17,1.56704324506967e+18,16,24285255.1453493,19,-25085222.181186,-9535743.48874706,11355445.7537502,1,0.000363499075824438,2.4342552441
17,1.56704324506967e+18,21,20717812.5263439,34,-17294198.1203894,10288711.897378,4327063.89616434,1,0.000363499075824438,0.7366617241
17,1.56704324506967e+18,27,23270082.606588,15,-15056833.8530049,-7165785.42525311,23263482.1420391,1,0.000363499075824438,1.45491844
17,1.56704324506967e+18,106,37377053.2868431,35,-34628368.3415981,14846269.6648155,1715548.31362351,4,0.000363499075824438,0.927744608025
17,1.56704324506967e+18,112,36982482.159648,18,-14845280.8995607,13108702.820216,34063628.1880173,4,0.000363499075824438,0.711377538624
18,1.56704324606806e+18,1,21840870.843534,23,-13372619.4375466,12319284.6039699,-5254306.16746829,1,0.000364033439052906,1.0451586289
18,1.56704324606806e+18,4,23714362.1655138,11,-3514525.23329601,12597986.0732688,-12615067.3565058,1,0.000364033439052906,-1
18,1.56704324606806e+18,7,21208856.8630622,25,-1133732.18903938,10410566.1789039,18970895.4224013,1,0.000364033439052906,0.7072473604
18,1.56704324606806e+18,8,21157751.4260822,21,-9494948.00536662,5035866.56088906,21509331.650259,1,0.000364033439052906,0.722406503025
18,1.56704324606806e+18,9,22994379.1327569,21,5836705.7659175,15787412.8544086,-3103147.11664564,1,0.000364033439052906,1.4701320001
18,1.56704324606806e+18,16,24285741.363997,20,-25086399.0493724,-9536256.69362042,11352617.2460345,1,0.000364033439052906,2.4344424729
18,1.56704324606806e+18,21,20717809.3891688,35,-17294297.4689778,10288296.4814474,4330243.93017903,1,0.000364033439052906,0.736412841025
18,1.56704324606806e+18,27,23270831.5729437,14,-15057771.1924861,-7168419.55641145,23263192.0782233,1,0.000364033439052906,-1
18,1.56704324606806e+18,106,37377207.89293,35,-34628365.2999136,14846275.9425563,1715557.75507029,4,0.000364033439052906,0.927550052836
18,1.56704324606806e+18,108,36496044.5350224,34,-15019050.6985666,29829461.3733377,685989.284630054,4,0.000364033439052906,0.729343328256
18,1.56704324606806e+18,112,36982611.2352749,27,-14846359.8981529,13108436.5069923,34063312.665674,4,0.000364033439052906,0.711198742276
18,1.56704324606806e+18,132,21892685.3882558,39,-12388334.7977878,9642403.91246236,17579555.6944896,4,0.000364033439052906,0.635311020096
18,1.56704324606806e+18,133,25396492.1182357,20,-16129130.7902132,-10314868.9081344,24444388.8288665,4,0.000364033439052906,1.9136572225
19,1.56704324707331e+18,1,21840434.4754482,37,-13373326.2987163,12319772.1953642,-5251202.4217256,1,0.000364566174357151,1.0447701796
19,1.56704324707331e+18,7,21208593.3758658,35,-1135305.32283971,10412086.1938641,18969003.8107026,1,0.000364566174357151,0.707013587281
19,1.56704324707331e+18,8,21158284.7480682,37,-9495961.85885028,5033527.49734489,21510620.8633498,1,0.000364566174357151,0.722287515625
19,1.56704324707331e+18,9,22994932.1176045,18,5836221.04516876,15786986.5103751,-3106227.20984333,1,0.000364566174357151,1.4701805001
19,1.56704324707331e+18,16,24286229.725056,19,-25087575.3622915,-9536768.53762864,11349788.8712821,1,0.000364566174357151,2.4346609156
19,1.56704324707331e+18,21,20717810.7151116,37,-17294396.3562252,10287881.9430299,4333424.24200483,1,0.000364566174357151,0.736165716001
19,1.56704324707331e+18,27,23271575.2345939,31,-15058708.4338271,-7171052.40022028,23262901.8842312,1,0.000364566174357151,1.45515969
19,1.56704324707331e+18,106,37377366.7701588,38,-34628362.0153822,14846283.4109789,1715567.53514021,4,0.000364566174357151,0.927357444036
19,1.56704324707331e+18,108,36496197.9686543,36,-15019052.2319759,29829465.3761646,686061.777093659,4,0.000364566174357151,0.729153749025
19,1.56704324707331e+18,112,36982735.7040443,38,-14847438.694313,13108171.5434672,34062997.3118828,4,0.000364566174357151,0.711018281961
19,1.56704324707331e+18,132,21893058.5183469,41,-12388322.6879359,9640565.06622279,17581780.9413555,4,0.000364566174357151,0.635157993024
19,1.56704324707331e+18,133,25397221.8354802,36,-16128998.516025,-10317482.5261353,24444410.3289395,4,0.000364566174357151,1.9139339025
20,1.56704324807168e+18,1,21840003.7988583,36,-13374032.6996528,12320259.4978114,-5248098.01456917,1,0.000365117946371655,1.0443613636
20,1.56704324807168e+18,7,21208337.447685,34,-1136878.04501035,10413606.086119,18967112.3459152,1,0.000365117946371655,0.706779852804
20,1.56704324807168e+18,8,21158807.4041138,37,-9496975.72841422,5031188.30961044,21511910.1629851,1,0.000365117946371655,0.722171937249
20,1.56704324807168e+18,9,22995481.4079266,17,5835736.34099417,15786559.7959935,-3109306.68918955,1,0.000365117946371655,1.4702047504
20,1.56704324807168e+18,16,24286718.0310023,17,-25088751.1853952,-9537280.2469405,11346960.8059079,1,0.000365117946371655,2.4348793681
20,1.56704324807168e+18,21,20717815.9609706,37,-17294494.8476632,10287467.0559766,4336605.00795426,1,0.000365117946371655,0.735922063881
20,1.56704324807168e+18,27,23272324.5372844,30,-15059645.6424495,-7173685.18264661,23262611.7364571,1,0.000365117946371655,1.4552803225
20,1.56704324807168e+18,106,37377525.1606642,36,-34628358.5534874,14846290.8439558,1715577.83020849,4,0.000365117946371655,0.927166781025
20,1.56704324807168e+18,108,36496351.3561776,37,-15019053.5881795,29829469.3437624,686134.790033161,4,0.000365117946371655,0.728965902025
20,1.56704324807168e+18,112,36982863.5698169,40,-14848517.3534728,13107906.7035259,34062682.3030289,4,0.000365117946371655,0.710841216996
20,1.56704324807168e+18,132,21893431.5672099,39,-12388310.511696,9638725.93115544,17584006.4084921,4,0.000365117946371655,0.635004984384
20,1.56704324807168e+18,133,25397953.2461628,33,-16128866.2402036,-10320096.1897823,24444431.9240502,4,0.000365117946371655,1.9142106025
21,1.56704324908171e+18,1,21839577.5409024,33,-13374738.5948214,12320746.2506432,-5244992.78748452,1,0.000365683654808609,1.0439526276
21,1.56704324908171e+18,7,21208079.3696268,34,-1138450.31002808,10415125.5950374,18965221.1865827,1,0.000365683654808609,0.706551200356
21,1.56704324908171e+18,8,21159336.3373383,37,-9497989.56843622,5028848.73726592,21513199.7076331,1,0.000365683654808609,0.7220580676
21,1.56704324908171e+18,9,22996039.7528941,17,5835251.69893533,15786132.4506939,-3112385.39591991,1,0.000365683654808609,1.4702532516
21,1.56704324908171e+18,16,24287209.1312353,13,-25089926.4730696,-9537792.08220783,11344133.2085667,1,0.000365683654808609,-1
21,1.56704324908171e+18,21,20717812.6798641,37,-17294592.8977821,10287051.5596304,4339786.38665807,1,0.000365683654808609,0.735678452089
21,1.56704324908171e+18,27,23273070.89027,34,-15060582.77279,-7176318.16432117,23262321.7934677,1,0.000365683654808609,1.45540096
21,1.56704324908171e+18,106,37377680.8265754,36,-34628354.8686675,14846297.9808678,1715588.79884259,4,0.000365683654808609,0.926978063209
21,1.56704324908171e+18,108,36496503.9917011,34,-15019054.7216152,29829473.0155119,686208.482015844,4,0.000365683654808609,0.728781493969
21,1.56704324908171e+18,112,36982987.9547232,37,-14849595.830072,13107641.7265489,34062367.7976737,4,0.000365683654808609,0.710667546121
21,1.56704324908171e+18,115,37446112.9812805,27,2152946.25209569,18556741.9599658,33039263.1736599,4,0.000365683654808609,0.771194843329
21,1.56704324908171e+18,132,21893807.9079435,39,-12388298.2235435,9636886.24670183,17586232.2544007,4,0.000365683654808609,0.634856774841
21,1.56704324908171e+18,133,25398684.2186198,30,-16128733.9171892,-10322710.1596536,24444453.7727656,4,0.000365683654808609,1.9145149956
22,1.56704325008084e+18,1,21839146.714647,26,-13375443.9852787,12321232.2795334,-5241886.93740475,1,0.000366394161342965,1.0435644025
22,1.56704325008084e+18,4,23717243.533274,20,-3517554.57563394,12591444.2557892,-12624709.3378498,1,0.000366394161342965,2.2216796809
22,1.56704325008084e+18,7,21207824.4779529,33,-1140022.11886375,10416644.5462423,18963330.1358169,1,0.000366394161342965,0.706320904041
22,1.56704325008084e+18,8,21159865.7243543,35,-9499003.37994413,5026508.60604292,21514489.3003329,1,0.000366394161342965,0.721942507584
22,1.56704325008084e+18,9,22996594.6184426,16,5834767.11791989,15785704.3001994,-3115463.52705811,1,0.000366394161342965,1.4703260049
22,1.56704325008084e+18,16,24287703.4782531,14,-25091101.2262834,-9538304.2177569,11341305.8823628,1,0.000366394161342965,-1
22,1.56704325008084e+18,21,20717813.8622333,35,-17294690.5076362,10286635.2796993,4342968.18095053,1,0.000366394161342965,0.735436595776
22,1.56704325008084e+18,27,23273810.4182073,30,-15061519.8258435,-7178951.51950365,23262031.8583076,1,0.000366394161342965,1.4555216025
22,1.56704325008084e+18,106,37377836.178233,36,-34628350.9619334,14846304.6474253,1715600.24408253,4,0.000366394161342965,0.926789364601
22,1.56704325008084e+18,108,36496658.397425,34,-15019055.6332942,29829476.2171235,686282.656080839,4,0.000366394161342965,0.7285988164
22,1.56704325008084e+18,112,36983114.8939572,34,-14850674.1250766,13107376.4382576,34062053.5988654,4,0.000366394161342965,0.710490524836
22,1.56704325008084e+18,115,37446255.2000316,31,2152067.44055843,18556047.6834739,33039946.5615848,4,0.000366394161342965,0.771019217929
22,1.56704325008084e+18,132,21894182.4848242,37,-12388285.8245263,9635045.83858183,17588458.2821184,4,0.000366394161342965,0.634705395856
22,1.56704325008084e+18,133,25399413.4077849,34,-16128601.5479956,-10325324.609991,24444475.6781259,4,0.000366394161342965,1.9147917376
23,1.5670432510602e+18,4,23717939.0069709,18,-3518311.40097103,12589807.2675687,-12627118.0823649,1,0.000366966194908457,2.2220672356
23,1.5670432510602e+18,7,21207567.3186437,33,-1141593.03634255,10418162.9996986,18961438.8893357,1,0.000366966194908457,0.706094006436
23,1.5670432510602e+18,8,21160394.4492784,34,-9500016.72774759,5024167.97599836,21515778.6367771,1,0.000366966194908457,0.721832054449
23,1.5670432510602e+18,9,22997150.1065394,19,5834283.03310463,15785275.4045453,-3118541.38678074,1,0.000366966194908457,1.4703745081
23,1.5670432510602e+18,16,24288198.0138261,11,-25092275.0098166,-9538816.59363187,11338478.5230437,1,0.000366966194908457,-1
23,1.5670432510602e+18,21,20717818.360965,34,-17294787.2420829,10286218.2761599,4346150.08648982,1,0.000366966194908457,0.735198208969
23,1.5670432510602e+18,27,23274559.7686663,30,-15062456.3663386,-7181585.18798426,23261741.6267163,1,0.000366966194908457,1.45564225
23,1.5670432510602e+18,106,37377991.4805897,35,-34628346.3980941,14846310.9036268,1715611.86164315,4,0.000366966194908457,0.926604535609
23,1.5670432510602e+18,108,36496811.5798217,34,-15019055.8880253,29829479.0085957,686357.00794332,4,0.000366966194908457,0.728417868676
23,1.5670432510602e+18,112,36983243.356603,34,-14851751.8032759,13107110.8986553,34061739.4023189,4,0.000366966194908457,0.710318582416
23,1.5670432510602e+18,115,37446407.1473265,31,2151189.18437133,18555353.127662,33040629.9579371,4,0.000366966194908457,0.770847124441
23,1.5670432510602e+18,132,21894556.3675761,37,-12388272.8794905,9633204.76684066,17590684.1873109,4,0.000366966194908457,0.634558814464
23,1.5670432510602e+18,133,25400146.2751508,29,-16128468.6974371,-10327939.4806878,24444497.3358451,4,0.000366966194908457,1.9150961769
24,1.56704325206271e+18,1,21838294.7938834,18,-13376851.606454,12322202.3662117,-5235674.62179011,1,0.000367483369570849,1.0427677456
24,1.56704325206271e+18,4,23718649.9066347,15,-3519067.41675091,12588169.6446746,-12629526.6922129,1,0.000367483369570849,2.2224250084
24,1.56704325206271e+18,7,21207312.88687,33,-1143162.72235228,10419680.9762902,18959547.107042,1,0.000367483369570849,0.705873866569
24,1.56704325206271e+18,8,21160926.8306514,37,-9501029.27175519,5021826.86820254,21517067.3767544,1,0.000367483369570849,0.721728406116
24,1.56704325206271e+18,9,22997699.2467425,20,5833799.78451111,15784845.7847221,-3121619.31526117,1,0.000367483369570849,1.4704230121
24,1.56704325206271e+18,21,20717817.3734273,34,-17294882.7610989,10285800.5699491,4349331.76313392,1,0.000367483369570849,0.734961575401
24,1.56704325206271e+18,27,23275307.1831421,29,-15063392.0542099,-7184219.14883258,23261450.7585234,1,0.000367483369570849,1.4557870336
24,1.56704325206271e+18,108,36496965.4970004,37,-15019055.1457346,29829481.4108983,686431.19743561,4,0.000367483369570849,0.728238650161
24,1.56704325206271e+18,112,36983373.071803,34,-14852828.5245738,13106845.1287172,34061424.8678687,4,0.000367483369570849,0.710153402436
24,1.56704325206271e+18,113,38375538.8973169,16,-26123160.8013795,19845037.7195746,-14408250.4217537,4,0.000367483369570849,1.2704220369
24,1.56704325206271e+18,114,36926061.2344577,30,-2177042.8078229,32046754.5199119,-2189967.59431523,4,0.000367483369570849,0.865874914576
24,1.56704325206271e+18,115,37446554.2558401,31,2150311.82358442,18554658.3134804,33041313.022579,4,0.000367483369570849,0.770682073225
24,1.56704325206271e+18,132,21894931.9132872,37,-12388259.0483994,9631363.05250325,17592909.6297535,4,0.000367483369570849,0.634418622016
24,1.56704325206271e+18,133,25400882.5591307,32,-16128335.0254431,-10330554.7507168,24444518.4057565,4,0.000367483369570849,1.9154006404
25,1.5670432530594e+18,1,21837872.1455796,18,-13377553.3841689,12322686.3926476,-5232568.39455272,1,0.000367851078903758,1.0423797409
25,1.5670432530594e+18,4,23719359.7467929,13,-3519822.51005727,12586531.3348484,-12631935.0654896,1,0.000367851078903758,-1
25,1.5670432530594e+18,7,21207057.9286455,33,-1144731.06391616,10421198.4237501,18957654.8909383,1,0.000367851078903758,0.705652080961
25,1.5670432530594e+18,8,21161455.8461119,34,-9502040.8990061,5019485.23044512,21518355.6222539,1,0.000367851078903758,0.721624765225
25,1.5670432530594e+18,9,22998226.2147266,30,5833317.48505428,15784415.3885155,-3124697.21061069,1,0.000367851078903758,1.4704472644
25,1.5670432530594e+18,21,20717817.9724164,35,-17294976.9517483,10285382.1088339,4352513.3127251,1,0.000367851078903758,0.734728408569
25,1.5670432530594e+18,27,23276053.0124744,20,-15064326.7764465,-7186853.45420373,23261159.3557231,1,0.000367851078903758,1.4559318244
25,1.5670432530594e+18,106,37378303.1484177,34,-34628334.1658969,14846322.1956487,1715634.69521137,4,0.000367851078903758,0.926242632225
25,1.5670432530594e+18,108,36497117.3529913,34,-15019053.2934407,29829483.3718088,686505.326543676,4,0.000367851078903758,0.728061160225
25,1.5670432530594e+18,112,36983501.1485945,35,-14853904.175976,13106579.0762239,34061110.0974986,4,0.000367851078903758,0.709988241664
25,1.5670432530594e+18,113,38375355.1892946,17,-26122902.2557374,19846564.3846653,-14405861.2857075,4,0.000367851078903758,1.2700613809
25,1.5670432530594e+18,114,36926470.6306628,29,-2175792.18472285,32046578.5880839,-2192459.51915586,4,0.000367851078903758,0.865757672521
25,1.5670432530594e+18,115,37446708.0051013,31,2149435.47123207,18553963.1887483,33041995.8574667,4,0.000367851078903758,0.7705152841
